"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"경상북도",소계,2626609,2053158,573451,2021708,604901,78.17,76.97,2600492,2051295,549197,2001727,598765,78.88,76.97
"경상북도",포항시,503852,458742,45110,466179,37673,91.05,92.52,496650,454540,42110,459460,37190,91.52,92.51
"경상북도",경주시,251889,213004,38885,196914,54975,84.56,78.17,249607,214000,35607,194953,54654,85.73,78.10
"경상북도",김천시,140239,97340,42899,105003,35236,69.41,74.87,139324,97527,41797,104323,35001,70.00,74.88
"경상북도",안동시,156972,117259,39713,120776,36196,74.70,76.94,154610,121541,33069,118969,35641,78.61,76.95
"경상북도",구미시,412581,389064,23517,399864,12717,94.30,96.92,408110,384692,23418,395702,12408,94.26,96.96
"경상북도",영주시,101942,82588,19354,81673,20269,81.01,80.12,100749,85783,14966,80904,19845,85.15,80.30
"경상북도",영천시,101888,65922,35966,66924,34964,64.70,65.68,101088,65925,35163,66447,34641,65.22,65.73
"경상북도",상주시,95566,49571,45995,58561,37005,51.87,61.28,94823,49185,45638,58142,36681,51.87,61.32
"경상북도",문경시,71154,52651,18503,52231,18923,74.00,73.41,70373,52076,18297,51713,18660,74.00,73.48
"경상북도",경산시,268369,238948,29421,247284,21085,89.04,92.14,267725,238960,28765,246962,20763,89.26,92.24
"경상북도",군위군,22945,4388,18557,8161,14784,19.12,35.57,23340,5867,17473,8275,15065,25.14,35.45
"경상북도",의성군,50632,25557,25075,12971,37661,50.48,25.62,50186,25253,24933,12811,37375,50.32,25.53
"경상북도",청송군,24539,11370,13169,5108,19431,46.33,20.82,24295,11304,12991,5085,19210,46.53,20.93
"경상북도",영양군,16320,7248,9072,7125,9195,44.41,43.66,16022,6386,9636,7025,8997,39.86,43.85
"경상북도",영덕군,35314,16963,18351,12913,22401,48.03,36.57,34650,17730,16920,12685,21965,51.17,36.61
"경상북도",청도군,41891,15401,26490,20053,21838,36.76,47.87,41614,15400,26214,19899,21715,37.01,47.82
"경상북도",고령군,30626,18069,12557,9886,20740,59.00,32.28,30353,17971,12382,9827,20526,59.21,32.38
"경상북도",성주군,42842,13551,29291,13518,29324,31.63,31.55,42566,13464,29102,13376,29190,31.63,31.42
"경상북도",칠곡군,113822,94472,19350,88316,25506,83.00,77.59,112487,93364,19123,87602,24885,83.00,77.88
"경상북도",예천군,55739,31578,24161,14548,41191,56.65,26.10,55755,31570,24185,14333,41422,56.62,25.71
"경상북도",봉화군,30762,9795,20967,9701,21061,31.84,31.54,30139,9506,20633,9507,20632,31.54,31.54
"경상북도",울진군,47858,33459,14399,17278,30580,69.91,36.10,47030,32880,14150,16912,30118,69.91,35.96
"경상북도",울릉군,8867,6218,2649,6721,2146,70.13,75.80,8996,6371,2625,6815,2181,70.82,75.76
"경상남도",소계,3314183,2867756,446427,2623245,690938,86.53,79.15,3280493,2858005,422488,2596890,683603,87.12,79.16
"경상남도",창원시,1032741,1013015,19726,958644,74097,98.09,92.83,1021487,1002515,18972,948343,73144,98.14,92.84
"경상남도",진주시,347097,316783,30314,285692,61405,91.27,82.31,343782,313758,30024,283303,60479,91.27,82.41
"경상남도",통영시,125383,87768,37615,73829,51554,70.00,58.88,122681,98077,24604,71772,50909,79.94,58.50
"경상남도",사천시,109953,94356,15597,62428,47525,85.81,56.78,109369,93796,15573,61820,47549,85.76,56.52
"경상남도",김해시,537673,523080,14593,492713,44960,97.29,91.64,535129,520774,14355,490772,44357,97.32,91.71
"경상남도",밀양시,103525,68067,35458,66240,37285,65.75,63.98,102945,66314,36631,66114,36831,64.42,64.22
"경상남도",거제시,241216,195892,45324,191867,49349,81.21,79.54,236662,191696,44966,188446,48216,81.00,79.63
"경상남도",양산시,354726,351355,3371,293219,61507,99.05,82.66,353792,350456,3336,290590,63202,99.06,82.14
"경상남도",의령군,26322,12225,14097,9458,16864,46.44,35.93,26061,12421,13640,9344,16717,47.66,35.85
"경상남도",함안군,62547,37259,25288,37205,25342,59.57,59.48,61456,36759,24697,36525,24931,59.81,59.43
"경상남도",창녕군,60129,33866,26263,28659,31470,56.32,47.66,58372,32483,25889,28026,30346,55.65,48.01
"경상남도",고성군,50478,24063,26415,23986,26492,47.67,47.52,50448,23711,26737,23919,26529,47.00,47.41
"경상남도",남해군,42266,12955,29311,13087,29179,30.65,30.96,41579,12749,28830,12848,28731,30.66,30.90
"경상남도",하동군,43449,8261,35188,9724,33725,19.01,22.38,42465,8756,33709,9570,32895,20.62,22.54
"경상남도",산청군,34360,5316,29044,6736,27624,15.47,19.60,34028,5216,28812,6672,27356,15.33,19.61
"경상남도",함양군,38310,18090,20220,18109,20201,47.22,47.27,37708,24034,13674,17888,19820,63.74,47.44
"경상남도",거창군,61073,40677,20396,40541,20532,66.60,66.38,60387,40220,20167,39933,20454,66.60,66.13
"경상남도",합천군,42935,24728,18207,11108,31827,57.59,25.87,42142,24270,17872,11005,31137,57.59,26.11
"제주특별자치도",소계,676759,612755,64004,639565,37194,90.54,94.50,678159,613564,64595,640477,37682,90.47,94.44
"제주특별자치도",제주시,493096,453648,39448,480523,12573,92.00,97.45,493389,453794,39595,480647,12742,91.97,97.42
"제주특별자치도",서귀포시,183663,159107,24556,159042,24621,86.63,86.59,184770,159770,25000,159830,24940,86.47,86.50
